type,rcvTime,sendTime,sender,messageID,pos_noise,spd_noise,RSSI,spdX,spdY,spdZ,posX,posY,posZ,repetition,attackerDensity,attackerType 
3,10859.505316566003,10859.505205976078,133,20182,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.1338752477087703e-09,-1.450726611652345,34.74603826473343,0.0,3588.3601191395046,5735.097661056968,1.895,0,0.1,0
3,10859.584402566006,10859.58428661637,151,20237,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.907893248183291e-09,1.285490571385468,-29.90733166085268,0.0,3593.259634004711,5697.821372135287,1.895,0,0.1,0
3,10859.685939567786,10859.685827966732,103,20330,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.630430976686963e-09,3.8893486725285875,-29.99141657251567,0.0,3629.542503245227,5317.511895668306,1.895,0,0.1,0
3,10859.710770403832,10859.710651628207,127,20377,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.9512109291582107e-09,-0.034475070789308566,35.53319026941131,0.0,3587.6681148919333,5824.041427921988,1.895,0,0.1,0
3,10859.79691232283,10859.79680148121,139,20467,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4753696077880696e-09,2.5094866985036166,-29.811536469153843,0.0,3597.9526010122468,5615.76580655263,1.895,0,0.1,0
3,10830.639925357536,10830.639813380687,67,4614,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.112708414169564e-09,-2.4484339580600554,29.888921826105108,0.0,3594.6578825249408,5613.007809718077,1.895,0,0.1,0
3,10830.791077533011,10830.79096907964,85,4698,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.3456038062344415e-07,-3.381163747395469,-29.375259543813883,0.0,3607.9243768440965,6034.621833591715,1.895,0,0.1,0
3,10831.639929703695,10831.639813380687,67,4802,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.8074382001205262e-09,-2.4419475833427704,29.809740296127796,0.0,3592.2148791879426,5642.830437982198,1.895,0,0.1,0
3,10831.791081820844,10831.79096907964,85,4898,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8594223900998573e-07,-2.854377455373366,-29.47909893815287,0.0,3604.636404981993,6005.26712557986,1.895,0,0.1,0
3,10831.93216506373,10831.93205672712,97,4929,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.422065186313317e-08,-3.6076608890520094,-31.34304721077264,0.0,3609.8404453166913,6051.268471522081,1.895,0,0.1,0
3,10832.103266278911,10832.103147178235,73,4979,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.492746246691882e-09,-2.467092874400655,30.11669798893852,0.0,3594.2036490822884,5618.552802187062,1.895,0,0.1,0
3,10832.639926165697,10832.639813380687,67,5041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.2444622375669007e-09,-1.2471464573642623,29.870134166739135,0.0,3590.9651305378206,5672.705598349198,1.895,0,0.1,0
3,10832.791078226623,10832.79096907964,85,5137,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.09836136246987e-06,-1.9608983711180248,-29.55545842337795,0.0,3602.680987656179,5975.794279702328,1.895,0,0.1,0
3,10832.932174513675,10832.93205672712,97,5168,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.6617025527693487e-08,-3.594450335093032,-31.22827505529042,0.0,3606.2424442639285,6020.009348137358,1.895,0,0.1,0
3,10833.103255790016,10833.103147178235,73,5218,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.77724194080699e-09,-1.3116187017423562,30.106549141819084,0.0,3591.9713195076483,5648.606584678118,1.895,0,0.1,0
3,10833.63992479474,10833.639813380687,67,5288,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0793756598915463e-08,-1.2502120484564805,29.943557473803388,0.0,3589.7170354264963,5702.598453521103,1.895,0,0.1,0
3,10833.79107681709,10833.79096907964,85,5384,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.896652056546576e-06,-1.9535824951941938,-29.445190563603997,0.0,3600.7259984937946,5946.327887278286,1.895,0,0.1,0
3,10834.103261864664,10834.103147178235,73,5446,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.3420293750904576e-08,-1.2573709702177855,30.11501925535217,0.0,3590.715491406993,5678.684650999404,1.895,0,0.1,0
3,10834.639921751215,10834.639813380687,67,5500,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7447378935398735e-08,-1.2465089413070627,29.85486515799047,0.0,3588.469877436567,5732.468863901823,1.895,0,0.1,0
3,10834.685936814527,10834.685827966732,103,5569,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.8025014623638445e-09,-3.462885640823,-30.04881871661648,0.0,3605.395403142939,6070.34088684347,1.895,0,0.1,0
3,10834.79108187926,10834.79096907964,85,5635,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.836466577707046e-06,-1.159508704466287,-29.551456650296384,0.0,3599.1293364305493,5916.840270464765,1.895,0,0.1,0
3,10834.932165198936,10834.93205672712,97,5670,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.2910907519215252e-07,-2.0478105995493654,-30.865434907483564,0.0,3601.498352113708,5957.9691154203065,1.895,0,0.1,0
3,10835.103253467614,10835.103147178235,73,5705,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.8953035350049923e-09,-1.2557595964883912,30.0764255928863,0.0,3589.4600440609033,5708.753597950721,1.895,0,0.1,0
3,10835.636576611796,10835.636468096216,61,5741,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.1449889972407366e-09,4.8591930951937226,-30.864155385456314,0.0,3636.8947167538618,5270.812812978628,1.895,0,0.1,0
3,10835.639926354252,10835.639813380687,67,5769,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.1638488721343033e-08,-0.029025988940954157,29.916863524370388,0.0,3587.7279520683196,5762.367710506821,1.895,0,0.1,0
3,10835.685941472408,10835.685827966732,103,5841,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8383812562386731e-09,-3.4532483246687584,-29.965191939399414,0.0,3601.9372642371773,6040.333257411213,1.895,0,0.1,0
3,10835.791086593708,10835.79096907964,85,5913,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.1316207369964957e-07,-1.1572076870369274,-29.492812487856398,0.0,3597.9716912694807,5887.3363084315715,1.895,0,0.1,0
3,10835.932169905414,10835.93205672712,97,5949,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.613044296370394e-08,-1.5531843868092365,-30.765745398946336,0.0,3599.5354910461688,5927.191603292683,1.895,0,0.1,0
3,10836.103257718682,10836.103147178235,73,6009,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.737283435088937e-09,-1.2508994560422282,29.960021423721464,0.0,3588.2068159730907,5738.769391928625,1.895,0,0.1,0
3,10836.63658258826,10836.636468096216,61,6041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8002330924633468e-09,4.872789604604771,-30.950516386334733,0.0,3641.766860121994,5239.866401294968,1.895,0,0.1,0
3,10836.639930606052,10836.639813380687,67,6061,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.436695174346917e-07,-0.029038427381184465,29.929683729035357,0.0,3587.698950601323,5792.259299452279,1.895,0,0.1,0
3,10836.685945778183,10836.685827966732,103,6133,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.3802679405553633e-08,-3.452674144773173,-29.960209554942423,0.0,3598.477390290671,6010.310572348996,1.895,0,0.1,0
3,10836.791077957723,10836.79096907964,85,6214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.7613909182182733e-07,-0.01722044954130903,-29.52661329326692,0.0,3597.8247366902933,5857.809147594233,1.895,0,0.1,0
3,10836.852420442809,10836.852302207657,115,6255,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.826116568578896e-09,-3.456955953311609,-29.997364489232492,0.0,3606.148822369809,6076.878601372343,1.895,0,0.1,0
3,10836.932169445392,10836.93205672712,97,6296,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7408275889593257e-08,-1.2025361174984708,-30.64806138132598,0.0,3598.332890350324,5896.541896055491,1.895,0,0.1,0
3,10837.103264722266,10837.103147178235,73,6378,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.153304506637613e-08,-0.029270825500671727,30.16921468311117,0.0,3587.72170445671,5768.80707573403,1.895,0,0.1,0
3,10837.639922536082,10837.639813380687,67,6448,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.859014061969134e-07,-0.029100310791010324,29.993466483516148,0.0,3587.669911152771,5822.190035694192,1.895,0,0.1,0
3,10837.685937588009,10837.685827966732,103,6527,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5347268752899805e-08,-1.995968828608508,-30.067928084758467,0.0,3596.3514522605915,5980.184158030897,1.895,0,0.1,0
3,10837.791082826503,10837.79096907964,85,6605,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",7.624203184938325e-08,-0.01722860910508382,-29.54060388993724,0.0,3597.807523239304,5828.294534190897,1.895,0,0.1,0
3,10837.852412307157,10837.852302207657,115,6659,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.250188338212115e-08,-3.46257675092733,-30.046138357678554,0.0,3602.6822659303043,6046.797929693902,1.895,0,0.1,0
3,10837.932174309672,10837.93205672712,97,6701,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.3351301134674604e-08,-0.01835108194252323,-31.497338265250423,0.0,3594.529485530473,5866.00322736568,1.895,0,0.1,0
3,10838.00522131322,10838.00511344266,109,6743,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.999620217271309e-09,-2.313958535618777,-30.03002710389362,0.0,3597.9470133111427,6004.220212219313,1.895,0,0.1,0
3,10838.103261340188,10838.103147178235,73,6785,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.110389187945488e-07,-0.029157589350063372,30.05250305372736,0.0,3587.692547716604,5798.858703478627,1.895,0,0.1,0
3,10838.282178933903,10838.282061851536,121,6827,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.2224515091991376e-09,-5.45293357630263,34.95653901521361,0.0,3643.374388310316,5195.360067480184,1.895,0,0.1,0
3,10838.639921706908,10838.639813380687,67,6853,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.588127475616306e-08,-0.02902464127197416,29.9154744923194,0.0,3587.640886548366,5852.105472188299,1.895,0,0.1,0
3,10838.685936360382,10838.685827966732,103,6928,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.800504067484052e-09,-1.9946160798842612,-30.047549835010567,0.0,3594.352222982007,5950.067113459934,1.895,0,0.1,0
3,10838.791081657731,10838.79096907964,85,7014,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.963529829081615e-08,-0.01727598532217379,-29.62183633152732,0.0,3597.7902980178806,5798.759738908509,1.895,0,0.1,0
3,10838.932173136749,10838.93205672712,97,7100,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4274045747079832e-08,-0.018725416013665345,-32.13983591152603,0.0,3594.510824002581,5833.9730474302905,1.895,0,0.1,0
3,10839.0052201403,10839.00511344266,109,7141,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.0370042855747315e-08,-2.0021321193500015,-30.160773914915634,0.0,3595.947955102138,5974.1057446965315,1.895,0,0.1,0
3,10839.103260189699,10839.103147178235,73,7178,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.9661529630445177e-08,-0.029079062325801777,29.9715658538756,0.0,3587.6634220616083,5828.878292039279,1.895,0,0.1,0
3,10839.639920557936,10839.639813380687,67,7248,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.42446041272587e-09,-0.02905152770797003,29.94318613508139,0.0,3587.6118715142184,5882.011044691305,1.895,0,0.1,0
3,10839.685934811198,10839.685827966732,103,7331,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.2825670842253195e-09,-1.1797550139662576,-30.19781756742913,0.0,3592.6376852428793,5919.896109006959,1.895,0,0.1,0
3,10839.79108016691,10839.79096907964,85,7421,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.891516386671207e-08,-0.01725338255395857,-29.583081064718616,0.0,3597.7730779486683,5769.233777734794,1.895,0,0.1,0
3,10839.852409639652,10839.852302207657,115,7462,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.279306185013701e-08,-2.003489557890514,-30.18122281359145,0.0,3596.775988124578,5986.579505315277,1.895,0,0.1,0
3,10839.932171641822,10839.93205672712,97,7503,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.666499992676852e-08,-0.01871957076148109,-32.12980326680794,0.0,3594.4921087219104,5801.850607568852,1.895,0,0.1,0
3,10840.005231645462,10840.00511344266,109,7544,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6660537629007802e-08,-1.997921086828688,-30.097337541923274,0.0,3593.9466798766784,5943.957879311832,1.895,0,0.1,0
3,10840.639932037288,10840.639813380687,67,7647,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.065052770552492e-09,1.273781911958524,29.91771018590773,0.0,3588.799599482883,5911.880491407608,1.895,0,0.1,0
3,10840.685946037567,10840.685827966732,103,7726,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.404989004975748e-09,-1.180551752025368,-30.218211420616214,0.0,3591.4579345068905,5889.698400941567,1.895,0,0.1,0
3,10840.791078452155,10840.79096907964,85,7812,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.597195306491283e-07,1.2657811363475564,-29.502215460373126,0.0,3598.063496540408,5739.736249199431,1.895,0,0.1,0
3,10840.852420920495,10840.852302207657,115,7857,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",7.29569313814499e-09,-2.005249015245204,-30.207727855372966,0.0,3594.7716953615995,5956.386182757196,1.895,0,0.1,0
3,10840.932169922737,10840.93205672712,97,7902,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0161021201118664e-07,-0.018681045322034885,-32.063679165676255,0.0,3594.473409809145,5769.7562611712,1.895,0,0.1,0
3,10841.005224906554,10841.00511344266,109,7943,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.469264092581384e-08,-1.180538023669313,-30.217860020209567,0.0,3592.399060646674,5913.788110364868,1.895,0,0.1,0
3,10841.103264931191,10841.103147178235,73,7984,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.7183056603636886e-08,1.0416095042874003,29.930947709063553,0.0,3587.8194342872916,5888.8590479558325,1.895,0,0.1,0
3,10841.282178391195,10841.282061851536,121,8029,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.9452780563008e-09,-5.453078951924833,34.9574709591917,0.0,3627.03435268974,5300.109389049546,1.895,0,0.1,0
3,10841.791074909752,10841.79096907964,85,8275,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.22089926246146e-08,1.2645491515184242,-29.473500952920556,0.0,3599.3288753262464,5710.243411530411,1.895,0,0.1,0
3,10841.852417373642,10841.852302207657,115,8321,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.3310364761868675e-09,-1.2204996479679724,-30.23301227299436,0.0,3592.88253257595,5926.163389084946,1.895,0,0.1,0
3,10841.932166375851,10841.93205672712,97,8371,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.134441979719208e-08,1.3785378479260713,-32.1011336132571,0.0,3594.850180336324,5737.654118804609,1.895,0,0.1,0
3,10842.005221372568,10842.00511344266,109,8413,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.654112137675397e-09,-1.0416995760998744,-30.112254837048656,0.0,3591.2396954139153,5883.596683032608,1.895,0,0.1,0
3,10842.28217653878,10842.282061851536,121,8501,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.168094220472753e-09,-4.052926659038555,35.118178338172044,0.0,3622.2866193980076,5335.129026599183,1.895,0,0.1,0
3,10842.639921976725,10842.639813380687,67,8543,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.6064742637682332e-09,2.2195134484933914,29.808180613962104,0.0,3592.659402862113,5971.566539992732,1.895,0,0.1,0
3,10842.685941624452,10842.685827966732,103,8625,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",7.399936112909854e-09,-0.01759253068752146,-30.226166783168665,0.0,3591.2080835739994,5829.283590577773,1.895,0,0.1,0
3,10842.710762174904,10842.710651628207,127,8717,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.912214619632464e-09,-5.47982416426961,35.12892363611598,0.0,3638.9536822856826,5223.69941555081,1.895,0,0.1,0
3,10842.791083709526,10842.79096907964,85,8755,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.2969554553876847e-08,1.2652392524947393,-29.489585493221096,0.0,3600.5940386012594,5680.755596883633,1.895,0,0.1,0
3,10842.85241316934,10842.852302207657,115,8801,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0879459880778611e-08,-1.1797365462172833,-30.197344854268948,0.0,3591.7029499882865,5895.969985059283,1.895,0,0.1,0
3,10842.932166923798,10842.93205672712,97,8847,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.1052268251028476e-08,1.3780410690374456,-32.089565439409704,0.0,3596.2280857712326,5705.5677117908035,1.895,0,0.1,0
3,10843.005221933376,10843.00511344266,109,8901,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4394953024370965e-08,-0.017547984646293886,-30.14963112134045,0.0,3591.2221194233125,5853.398934178188,1.895,0,0.1,0
3,10843.103262572033,10843.103147178235,73,8947,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.796534663189992e-09,2.231142457379007,29.96435880584818,0.0,3590.9600426300685,5948.744044026623,1.895,0,0.1,0
3,10843.282174409456,10843.282061851536,121,8993,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.150234180597039e-09,-4.051011230595091,35.10158135447841,0.0,3618.234388706496,5370.24117445276,1.895,0,0.1,0
3,10843.50531230158,10843.505205976078,133,9044,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.0885562850502235e-09,-5.373204088230915,34.4454256995103,0.0,3645.487119939102,5181.816204424294,1.895,0,0.1,0
3,10843.68593693859,10843.685827966732,103,9156,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.340284521550565e-08,-0.017571000993045167,-30.189176082103717,0.0,3591.1905049584057,5799.081331660527,1.895,0,0.1,0
3,10843.71075825274,10843.710651628207,127,9254,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.2547932843805165e-09,-5.468700896586154,35.0576168917164,0.0,3633.4855669499884,5258.753278649842,1.895,0,0.1,0
3,10843.791082529924,10843.79096907964,85,9293,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.236526364911912e-08,1.267182005456679,-29.534866241072034,0.0,3601.859070464476,5651.270845119546,1.895,0,0.1,0
3,10843.93217398786,10843.93205672712,97,9399,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0075648189757971e-08,1.376462984051978,-32.05281757859504,0.0,3597.6058800552937,5673.483893076053,1.895,0,0.1,0
3,10844.0052209912,10844.00511344266,109,9446,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.7759140458391833e-09,-0.0175846014785904,-30.212543416331833,0.0,3591.204553185082,5823.217941119416,1.895,0,0.1,0
3,10844.103262030052,10844.103147178235,73,9489,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.1351548683435568e-09,2.229134813785597,29.937396048339384,0.0,3593.1851002494645,5978.6266831430685,1.895,0,0.1,0
3,10844.505321250945,10844.505205976078,133,9585,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.1530678155764294e-08,-5.363268456729118,34.381732407565096,0.0,3640.1254987432226,5216.187376912624,1.895,0,0.1,0
3,10844.639922394732,10844.639813380687,67,9625,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6860279564044266e-09,3.1410817046466843,29.745220876066924,0.0,3597.818152859867,6031.153366242084,1.895,0,0.1,0
3,10844.685936396736,10844.685827966732,103,9717,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.573431849755321e-08,-0.01755283237188874,-30.157960119878368,0.0,3591.1729186668,5768.865884395915,1.895,0,0.1,0
3,10844.710768962419,10844.710651628207,127,9829,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.08112080788619e-08,-5.466594884713896,35.04411610628614,0.0,3628.018293390574,5293.801745463565,1.895,0,0.1,0
3,10844.791077615524,10844.79096907964,85,9873,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.073038804885791e-09,2.475787140165364,-29.407169345123336,0.0,3604.059060786321,5621.81435356713,1.895,0,0.1,0
3,10844.796911569003,10844.79680148121,139,9937,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.6150234666371877e-09,-3.4218306380506616,-29.692568333652357,0.0,3604.731877894955,6064.583217674289,1.895,0,0.1,0
3,10844.85241557467,10844.852302207657,115,9985,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.2345839862185025e-09,-0.017611985873015303,-30.259593223740488,0.0,3591.2117059657025,5835.5073123228285,1.895,0,0.1,0
3,10844.932164576992,10844.93205672712,97,10033,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.246505246269317e-09,2.139050028289952,-32.07781728627313,0.0,3599.1017115186864,5641.408776099383,1.895,0,0.1,0
3,10845.005219612498,10845.00511344266,109,10093,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.521321313011838e-09,-0.01762461221176989,-30.281286852010112,0.0,3591.1869684390376,5793.005149321916,1.895,0,0.1,0
3,10845.282174506048,10845.282061851536,121,10189,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.3428574419507982e-08,-4.0584809857766615,35.16630598844081,0.0,3610.13097020488,5440.456433703459,1.895,0,0.1,0
3,10845.505314778315,10845.505205976078,133,10245,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.4920125801108086e-08,-5.362199546806724,34.37488006086344,0.0,3634.763439606764,5250.561356859859,1.895,0,0.1,0
3,10845.639932227308,10845.639813380687,67,10290,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7984445525147187e-09,3.142757502564956,29.761090243368905,0.0,3600.95821783481,6060.888958954217,1.895,0,0.1,0
3,10845.685937161652,10845.685827966732,103,10385,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.167218578319648e-09,1.2935599140097345,-30.095067387134655,0.0,3591.504106887603,5738.664247921073,1.895,0,0.1,0
3,10845.710769235004,10845.710651628207,127,10507,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.668059526291516e-09,-4.076271787516765,35.320461392899944,0.0,3623.002550491017,5328.92555984114,1.895,0,0.1,0
3,10845.791082871126,10845.79096907964,85,10552,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.148101862289242e-09,2.4812673782388264,-29.472263103170377,0.0,3606.5361640877445,5592.391550981035,1.895,0,0.1,0
3,10845.852418163568,10845.852302207657,115,10662,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.4604553499878583e-09,-0.017512348181070045,-30.088403219525862,0.0,3591.1941077289384,5805.271341782084,1.895,0,0.1,0
3,10845.932167165787,10845.93205672712,97,10723,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4257952279696776e-09,2.69137012996709,-31.97003719379239,0.0,3601.794241190605,5609.424965029249,1.895,0,0.1,0
3,10846.282168272652,10846.282061851536,121,10934,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8941402994733423e-06,-4.06388515402071,35.213132531395125,0.0,3606.0769263095704,5475.584292775055,1.895,0,0.1,0
3,10846.685943911443,10846.685827966732,103,11071,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.131194078972931e-09,1.2964148903152182,-30.161489284854003,0.0,3592.8015236060514,5708.479450797989,1.895,0,0.1,0
3,10846.710762492832,10846.710651628207,127,11167,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.73648804987831e-09,-4.072914727767213,35.29137282730409,0.0,3618.932378102451,5364.193170590997,1.895,0,0.1,0
3,10846.791084263792,10846.79096907964,85,11215,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.206481813813447e-08,2.4796627849117048,-29.45320389289531,0.0,3609.0138511282266,5562.961814796703,1.895,0,0.1,0
3,10846.85240921888,10846.852302207657,115,11316,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.2661844128441e-09,-0.017549640038233606,-30.152475286371526,0.0,3591.1765172517157,5775.048703104513,1.895,0,0.1,0
3,10846.93217122109,10846.93205672712,97,11385,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.3715713205513614e-09,2.693665583626253,-31.99730424935006,0.0,3604.4859943352276,5577.450378110882,1.895,0,0.1,0
3,10847.005226282543,10847.00511344266,109,11450,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4168292579575215e-08,1.298756604572395,-30.21596998389847,0.0,3591.7644183095435,5732.6080230024545,1.895,0,0.1,0
3,10847.067771299813,10847.06765707014,145,11507,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.133797383003514e-09,-3.433622197258429,-29.79488832387796,0.0,3601.4074801941783,6035.736113203114,1.895,0,0.1,0
3,10847.282168547225,10847.282061851536,121,11621,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4131794811066975e-08,-2.8846323721682645,35.21375415699439,0.0,3603.032904724077,5510.7708745628815,1.895,0,0.1,0
3,10847.505321271756,10847.505205976078,133,11682,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0306893184470336e-08,-4.866576489801816,34.45950948457257,0.0,3624.112400687208,5319.308825960314,1.895,0,0.1,0
3,10847.710761373055,10847.710651628207,127,11916,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.2834028929575633e-06,-4.074081937659688,35.30148657682284,0.0,3614.8628472787896,5399.455222249211,1.895,0,0.1,0
3,10847.852421148027,10847.852302207657,115,12060,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.174022040817465e-09,0.5305092461736112,-30.210636504558114,0.0,3591.2406075051076,5744.7946417179,1.895,0,0.1,0
3,10848.005225224193,10848.00511344266,109,12180,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.020015123841112e-09,1.297761755046807,-30.192824505139917,0.0,3593.06331815092,5702.388720570429,1.895,0,0.1,0
3,10848.28218029884,10848.282061851536,121,12288,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.686854000286179e-09,-2.8893534069266185,35.27138554148251,0.0,3600.1453136944842,5546.020746124733,1.895,0,0.1,0
3,10848.505319539032,10848.505205976078,133,12336,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0743473833311098e-07,-3.9902020947432004,34.57467666134589,0.0,3620.1230711867547,5353.8759416849825,1.895,0,0.1,0
